id,name,city,state,segment,created_at
2506,Lima & Souza Grupo Supermercado,Curitiba,PR,supermarket,2023-07-12 02:48:21
2507,Santos & Oliveira Distribuidora Supermercado,João Pessoa,CE,supermarket,2023-09-29 14:30:54
2508,Nascimento & Souza Suprimentos Mercearia,Manaus,PA,minimarket,2023-06-23 01:01:18
2509,Rodrigues & Santos Distribuidora Mercearia,Brasília,RS,supermarket,2023-04-21 08:50:49
2510,Nascimento & Costa Atacado Mercearia,Cuiabá,PB,grocery,2023-02-22 08:51:35
2511,Rodrigues & Souza Comércio Supermercado,Salvador,MS,convenience,2024-03-22 07:42:27
2512,Oliveira & Souza Grupo Mercearia,João Pessoa,GO,minimarket,2024-05-14 12:37:45
2513,Lima & Almeida Mercado Mercado,Natal,RS,grocery,2024-11-19 02:19:04
2514,Rodrigues & Santos Grupo Supermercado,Cuiabá,PA,grocery,2023-03-04 15:26:58
2515,Rodrigues & Ferreira Alimentos Supermercado,Cuiabá,RJ,supermarket,2024-09-29 10:14:51
2516,Nascimento & Lima Comércio Mercado,Salvador,RS,grocery,2023-05-11 21:28:58
2517,Silva & Nascimento Alimentos Mercearia,Porto Alegre,PR,minimarket,2024-03-27 11:45:03
2518,Souza & Ferreira Brasil Mercearia,Salvador,MG,grocery,2023-10-30 16:52:34
2519,Almeida & Almeida Distribuidora Supermercado,Belém,PE,convenience,2023-03-27 19:13:41
2520,Rodrigues & Almeida Grupo Mercearia,São Paulo,PB,grocery,2023-10-14 08:18:58
2521,Ferreira & Ferreira Atacado Supermercado,Campo Grande,AM,grocery,2023-10-04 22:17:37
2522,Oliveira & Silva Comércio Mercearia,Belém,MG,convenience,2023-07-30 17:26:48
2523,Souza & Nascimento Alimentos Mercearia,Florianópolis,RJ,grocery,2024-06-27 05:07:22
2524,Rodrigues & Almeida Atacado Mercado,João Pessoa,PE,grocery,2023-07-14 04:26:57
2525,Souza & Lima Atacado Mercearia,Brasília,ES,supermarket,2023-07-08 15:59:13
2526,Santos & Oliveira Suprimentos Supermercado,Florianópolis,RS,minimarket,2023-09-25 07:00:55
2527,Almeida & Souza Atacado Supermercado,Campo Grande,PE,supermarket,2023-06-08 19:55:33
2528,Oliveira & Lima Comércio Mercado,Campo Grande,MT,minimarket,2023-12-28 13:13:12
2529,Silva & Souza Suprimentos Mercearia,Porto Alegre,PB,convenience,2023-08-31 13:15:32
2530,Santos & Silva Mercado Mercearia,Goiânia,DF,convenience,2023-08-01 23:02:25
2531,Nascimento & Costa Mercado Supermercado,Vitória,CE,convenience,2023-07-20 17:34:08
2532,Almeida & Lima Comércio Mercado,Belo Horizonte,MS,minimarket,2024-09-23 21:33:38
2533,Nascimento & Lima Mercado Supermercado,Natal,PA,minimarket,2023-11-05 00:06:23
2534,Silva & Costa Suprimentos Mercearia,Manaus,PR,minimarket,2023-02-23 04:50:33
2535,Lima & Oliveira Atacado Supermercado,Recife,RJ,convenience,2023-05-19 15:41:03
2536,Almeida & Nascimento Distribuidora Mercearia,Vitória,CE,minimarket,2024-01-09 11:30:04
2537,Ferreira & Lima Suprimentos Mercado,João Pessoa,SP,grocery,2023-05-08 14:56:18
2538,Souza & Costa Atacado Supermercado,João Pessoa,BA,supermarket,2024-11-10 21:49:04
2539,Nascimento & Ferreira Comércio Mercado,João Pessoa,RN,convenience,2023-11-20 08:37:50
2540,Souza & Ferreira Mercado Supermercado,São Paulo,MS,supermarket,2023-02-21 17:56:08
2541,Rodrigues & Santos Brasil Supermercado,Recife,MG,grocery,2024-01-12 19:52:25
2542,Rodrigues & Oliveira Comércio Supermercado,Salvador,ES,minimarket,2024-09-01 20:05:27
2543,Nascimento & Rodrigues Comércio Mercearia,Belo Horizonte,CE,supermarket,2024-11-26 11:13:13
2544,Lima & Silva Atacado Supermercado,Curitiba,BA,grocery,2024-08-29 16:58:25
2545,Oliveira & Ferreira Suprimentos Supermercado,Vitória,RN,grocery,2023-07-14 00:17:38
2546,Oliveira & Santos Grupo Supermercado,Campo Grande,SC,supermarket,2023-11-24 11:28:43
2547,Rodrigues & Ferreira Distribuidora Mercearia,Brasília,RS,convenience,2023-03-12 05:25:15
2548,Almeida & Oliveira Alimentos Mercearia,Natal,RN,supermarket,2024-01-15 01:11:11
2549,Santos & Ferreira Grupo Supermercado,Florianópolis,PE,convenience,2024-01-08 15:06:21
2550,Santos & Silva Alimentos Supermercado,Belém,RS,minimarket,2023-12-09 01:13:15
2551,Souza & Santos Atacado Supermercado,Belo Horizonte,BA,convenience,2023-07-06 06:52:32
2552,Nascimento & Silva Alimentos Supermercado,Fortaleza,RJ,minimarket,2023-07-11 17:15:47
2553,Almeida & Costa Distribuidora Supermercado,Fortaleza,RN,supermarket,2024-09-22 20:10:42
2554,Oliveira & Rodrigues Brasil Supermercado,Natal,GO,minimarket,2023-11-24 13:07:30
2555,Lima & Costa Brasil Supermercado,Cuiabá,DF,grocery,2024-05-05 10:26:45
2556,Souza & Silva Atacado Mercearia,Rio de Janeiro,DF,minimarket,2024-10-26 15:22:10
2557,Almeida & Santos Alimentos Supermercado,Manaus,GO,convenience,2023-05-09 19:37:54
2558,Santos & Almeida Atacado Supermercado,Belo Horizonte,MS,convenience,2023-04-15 02:52:59
2559,Almeida & Ferreira Comércio Supermercado,Campo Grande,AM,convenience,2023-06-18 00:02:26
2560,Souza & Silva Suprimentos Mercado,Belo Horizonte,RJ,minimarket,2024-03-01 13:38:04
2561,Ferreira & Oliveira Mercado Mercearia,Florianópolis,RN,convenience,2024-04-26 04:21:33
2562,Lima & Souza Grupo Mercearia,Recife,MS,convenience,2024-08-17 18:00:02
2563,Santos & Rodrigues Comércio Supermercado,João Pessoa,DF,grocery,2024-03-09 04:11:12
2564,Souza & Santos Atacado Mercado,Recife,MT,minimarket,2023-05-07 12:43:20
2565,Santos & Nascimento Mercado Supermercado,Goiânia,DF,grocery,2023-06-08 12:21:32
2566,Costa & Santos Alimentos Mercearia,Goiânia,RS,convenience,2024-09-11 16:09:53
2567,Oliveira & Oliveira Grupo Mercearia,Belo Horizonte,MS,convenience,2023-07-14 19:56:06
2568,Costa & Nascimento Comércio Mercearia,São Paulo,PA,convenience,2023-05-06 11:38:30
2569,Ferreira & Oliveira Atacado Mercearia,Porto Alegre,RS,minimarket,2024-02-16 21:38:30
2570,Lima & Costa Distribuidora Mercado,Curitiba,MG,supermarket,2024-08-30 06:34:03
2571,Rodrigues & Costa Atacado Mercearia,São Paulo,RN,convenience,2024-05-16 19:11:29
2572,Santos & Silva Comércio Mercearia,Campo Grande,PB,convenience,2023-11-07 08:52:49
2573,Oliveira & Costa Comércio Mercado,Curitiba,PB,convenience,2024-09-06 07:05:46
2574,Rodrigues & Rodrigues Distribuidora Supermercado,Vitória,RN,convenience,2023-10-06 03:03:48
2575,Nascimento & Ferreira Atacado Supermercado,Recife,PA,minimarket,2023-12-21 10:32:39
2576,Santos & Costa Comércio Supermercado,Recife,RS,supermarket,2023-06-30 08:08:47
2577,Ferreira & Costa Mercado Mercado,Curitiba,PA,supermarket,2023-07-15 08:47:16
2578,Ferreira & Rodrigues Grupo Mercearia,Manaus,DF,supermarket,2023-04-13 12:27:59
2579,Costa & Oliveira Suprimentos Mercado,São Paulo,MS,convenience,2024-10-15 05:11:19
2580,Ferreira & Almeida Brasil Mercearia,Porto Alegre,PR,convenience,2024-03-01 17:29:26
2581,Almeida & Rodrigues Suprimentos Mercado,Belo Horizonte,DF,supermarket,2023-11-08 12:14:53
2582,Santos & Nascimento Grupo Mercearia,Rio de Janeiro,RN,supermarket,2024-02-08 06:10:24
2583,Nascimento & Souza Distribuidora Supermercado,Recife,PB,convenience,2023-08-19 06:50:55
2584,Costa & Silva Suprimentos Supermercado,Manaus,PR,convenience,2024-03-03 03:30:45
2585,Costa & Almeida Brasil Supermercado,Rio de Janeiro,MT,grocery,2023-04-29 23:41:19
2586,Santos & Silva Mercado Mercado,Brasília,MT,grocery,2024-01-22 22:14:07
2587,Oliveira & Lima Brasil Supermercado,Brasília,PB,grocery,2023-02-14 12:58:23
2588,Almeida & Ferreira Suprimentos Supermercado,Porto Alegre,ES,supermarket,2023-02-07 15:15:14
2589,Souza & Silva Comércio Supermercado,Salvador,RS,minimarket,2023-11-24 04:15:23
2590,Oliveira & Ferreira Alimentos Mercearia,Belém,RS,convenience,2024-10-18 00:40:44
2591,Ferreira & Costa Alimentos Mercearia,Belo Horizonte,MT,grocery,2023-12-25 05:37:39
2592,Santos & Nascimento Distribuidora Mercado,Recife,PA,minimarket,2023-12-09 22:17:18
2593,Nascimento & Oliveira Alimentos Supermercado,Belo Horizonte,BA,convenience,2024-11-29 00:49:46
2594,Costa & Oliveira Distribuidora Supermercado,Brasília,PA,minimarket,2023-04-20 17:21:57
2595,Santos & Silva Grupo Supermercado,Vitória,RS,supermarket,2023-11-04 11:44:05
2596,Oliveira & Rodrigues Comércio Mercearia,Vitória,RJ,supermarket,2023-11-08 22:12:07
2597,Almeida & Lima Brasil Mercado,Rio de Janeiro,RJ,supermarket,2023-09-30 18:28:41
2598,Costa & Rodrigues Alimentos Mercado,Vitória,PR,grocery,2024-11-12 18:08:09
2599,Santos & Oliveira Alimentos Mercearia,Salvador,CE,convenience,2023-03-24 17:23:04
2600,Silva & Nascimento Comércio Mercearia,Natal,CE,supermarket,2024-01-05 05:07:18
2601,Oliveira & Silva Grupo Mercado,Rio de Janeiro,PE,grocery,2024-11-21 12:17:22
2602,Rodrigues & Almeida Atacado Mercearia,Recife,MT,grocery,2024-06-22 10:11:42
2603,Almeida & Lima Suprimentos Mercado,João Pessoa,BA,grocery,2023-09-23 13:21:02
2604,Oliveira & Lima Distribuidora Mercearia,Rio de Janeiro,PR,grocery,2023-07-30 03:33:30
2605,Ferreira & Oliveira Suprimentos Mercado,Fortaleza,CE,supermarket,2024-07-30 15:34:30
2606,Nascimento & Silva Suprimentos Mercado,Natal,CE,grocery,2023-04-08 14:17:22
2607,Oliveira & Almeida Distribuidora Mercearia,Salvador,SC,supermarket,2024-06-21 04:56:35
2608,Rodrigues & Rodrigues Mercado Mercearia,Rio de Janeiro,GO,supermarket,2024-06-15 21:14:13
2609,Ferreira & Ferreira Comércio Supermercado,Rio de Janeiro,SP,grocery,2024-10-23 06:39:09
2610,Costa & Ferreira Suprimentos Mercado,Vitória,RN,supermarket,2023-12-01 16:16:38
2611,Santos & Santos Distribuidora Mercado,Campo Grande,BA,convenience,2024-02-03 02:48:52
2612,Nascimento & Costa Alimentos Supermercado,Rio de Janeiro,ES,convenience,2023-02-14 07:27:57
2613,Lima & Oliveira Distribuidora Supermercado,Goiânia,RN,minimarket,2023-09-03 09:04:47
2614,Souza & Nascimento Alimentos Mercado,Belo Horizonte,PE,convenience,2024-08-21 17:16:20
2615,Souza & Almeida Suprimentos Mercearia,Recife,RN,supermarket,2024-06-18 19:39:28
2616,Silva & Souza Atacado Supermercado,Brasília,PR,supermarket,2023-10-11 02:12:25
2617,Nascimento & Nascimento Alimentos Mercearia,Goiânia,GO,convenience,2023-03-09 05:44:55
2618,Rodrigues & Silva Alimentos Mercado,Goiânia,SC,grocery,2023-05-22 07:30:20
2619,Santos & Lima Alimentos Mercado,São Paulo,AM,grocery,2024-11-21 04:57:25
2620,Lima & Ferreira Suprimentos Mercado,João Pessoa,RS,supermarket,2023-08-14 09:39:41
2621,Ferreira & Costa Comércio Mercearia,Manaus,PB,grocery,2023-06-19 18:11:59
2622,Santos & Costa Grupo Mercearia,Vitória,SP,minimarket,2024-04-15 12:31:12
2623,Almeida & Santos Comércio Supermercado,João Pessoa,MT,minimarket,2023-02-09 04:52:44
2624,Nascimento & Ferreira Brasil Mercearia,Fortaleza,ES,convenience,2023-05-12 09:07:45
2625,Silva & Lima Comércio Supermercado,Fortaleza,SP,convenience,2024-03-10 19:48:54
2626,Rodrigues & Santos Distribuidora Mercearia,Porto Alegre,AM,grocery,2023-06-02 23:32:43
2627,Souza & Souza Comércio Mercearia,Recife,RN,supermarket,2023-05-21 21:53:49
2628,Oliveira & Almeida Mercado Mercado,Florianópolis,RS,convenience,2024-07-25 21:02:52
2629,Oliveira & Costa Atacado Mercado,Brasília,PA,minimarket,2024-02-01 21:56:36
2630,Nascimento & Ferreira Alimentos Mercearia,Florianópolis,CE,convenience,2024-09-16 02:04:31
2631,Ferreira & Souza Suprimentos Mercearia,Brasília,SC,convenience,2023-03-04 06:50:29
2632,Nascimento & Santos Comércio Mercearia,Campo Grande,SP,minimarket,2023-03-21 12:30:18
2633,Rodrigues & Santos Alimentos Supermercado,Porto Alegre,BA,supermarket,2024-05-10 02:03:25
2634,Lima & Almeida Distribuidora Mercado,Vitória,MS,convenience,2024-10-17 05:27:08
2635,Santos & Rodrigues Mercado Supermercado,Recife,ES,convenience,2023-07-14 23:25:57
2636,Lima & Oliveira Distribuidora Mercado,Florianópolis,SC,convenience,2024-08-29 15:47:20
2637,Nascimento & Costa Mercado Supermercado,Cuiabá,PR,grocery,2024-06-29 09:02:30
2638,Santos & Oliveira Brasil Mercado,Brasília,PB,convenience,2023-09-17 15:29:33
2639,Rodrigues & Lima Brasil Mercearia,Rio de Janeiro,DF,minimarket,2023-11-17 17:03:55
2640,Oliveira & Santos Brasil Supermercado,Florianópolis,SC,supermarket,2024-05-26 16:03:36
2641,Costa & Lima Grupo Mercado,Rio de Janeiro,SP,supermarket,2023-12-21 05:51:21
2642,Nascimento & Oliveira Brasil Mercado,Belém,SP,minimarket,2024-11-02 10:30:19
2643,Almeida & Nascimento Mercado Mercado,Manaus,MT,grocery,2023-06-04 07:41:24
2644,Santos & Ferreira Brasil Mercado,Cuiabá,MG,minimarket,2023-12-24 15:11:03
2645,Silva & Nascimento Alimentos Mercearia,João Pessoa,CE,supermarket,2023-06-15 22:08:29
2646,Souza & Almeida Alimentos Supermercado,Campo Grande,MG,minimarket,2023-06-17 15:28:42
2647,Santos & Lima Grupo Supermercado,João Pessoa,PE,grocery,2024-03-10 19:23:55
2648,Nascimento & Ferreira Distribuidora Supermercado,Florianópolis,GO,supermarket,2023-05-30 13:56:13
2649,Ferreira & Rodrigues Distribuidora Mercado,Salvador,MG,grocery,2024-08-31 07:15:40
2650,Rodrigues & Rodrigues Brasil Supermercado,João Pessoa,MT,minimarket,2024-10-22 16:38:14
2651,Santos & Oliveira Distribuidora Mercado,Florianópolis,SC,convenience,2024-10-23 09:27:12
2652,Ferreira & Souza Grupo Mercado,Recife,MT,minimarket,2024-07-05 08:52:17
2653,Santos & Costa Mercado Mercearia,Manaus,PA,grocery,2023-06-23 01:32:35
2654,Rodrigues & Souza Brasil Supermercado,Salvador,MT,minimarket,2023-11-12 13:21:39
2655,Lima & Rodrigues Alimentos Mercearia,Curitiba,RJ,convenience,2023-04-27 23:12:24
2656,Oliveira & Rodrigues Comércio Mercearia,Cuiabá,MS,grocery,2024-10-04 22:28:52
2657,Souza & Costa Alimentos Mercearia,Belém,SC,minimarket,2023-06-08 02:51:55
2658,Ferreira & Silva Mercado Mercado,São Paulo,MT,grocery,2023-02-25 06:52:12
2659,Rodrigues & Souza Alimentos Supermercado,Belém,RN,grocery,2024-02-23 11:06:17
2660,Silva & Ferreira Atacado Mercado,Manaus,PE,supermarket,2023-07-10 12:16:08
2661,Oliveira & Santos Comércio Supermercado,Rio de Janeiro,RN,supermarket,2023-09-27 17:27:42
2662,Lima & Ferreira Distribuidora Mercado,Cuiabá,RJ,grocery,2023-12-12 12:39:41
2663,Rodrigues & Ferreira Suprimentos Mercearia,Porto Alegre,BA,minimarket,2024-06-01 16:40:10
2664,Lima & Oliveira Alimentos Supermercado,Porto Alegre,CE,minimarket,2023-11-18 20:39:22
2665,Ferreira & Costa Atacado Supermercado,Florianópolis,CE,minimarket,2024-11-16 13:17:55
2666,Souza & Costa Grupo Mercado,Campo Grande,PE,convenience,2023-08-26 23:20:18
2667,Rodrigues & Almeida Comércio Mercearia,Vitória,RN,grocery,2024-05-30 01:18:33
2668,Ferreira & Costa Grupo Supermercado,João Pessoa,DF,grocery,2023-10-09 09:13:46
2669,Almeida & Nascimento Suprimentos Supermercado,Salvador,RJ,convenience,2023-02-24 02:52:18
2670,Nascimento & Nascimento Comércio Mercado,Natal,RS,grocery,2024-10-02 09:11:26
2671,Costa & Silva Comércio Mercado,Cuiabá,RN,grocery,2023-02-22 01:30:24
2672,Oliveira & Rodrigues Mercado Supermercado,Curitiba,PR,convenience,2023-10-17 13:08:14
2673,Ferreira & Lima Alimentos Mercado,João Pessoa,BA,supermarket,2023-02-24 03:13:13
2674,Oliveira & Rodrigues Distribuidora Supermercado,São Paulo,PB,grocery,2024-02-02 10:47:56
2675,Souza & Souza Grupo Mercearia,Fortaleza,BA,convenience,2023-02-28 13:57:31
2676,Almeida & Oliveira Grupo Supermercado,Campo Grande,RN,minimarket,2024-08-25 20:28:35
2677,Costa & Souza Suprimentos Mercearia,Belém,BA,supermarket,2023-05-25 02:42:27
2678,Nascimento & Silva Mercado Mercado,Vitória,RS,minimarket,2023-12-15 15:13:37
2679,Silva & Lima Atacado Mercearia,Curitiba,GO,grocery,2023-03-10 02:48:45
2680,Santos & Rodrigues Brasil Mercado,São Paulo,MT,supermarket,2024-03-27 00:32:29
2681,Ferreira & Costa Mercado Mercearia,Cuiabá,RS,convenience,2023-11-21 20:28:29
2682,Ferreira & Almeida Mercado Supermercado,Belém,SC,grocery,2024-09-16 06:04:22
2683,Oliveira & Rodrigues Grupo Mercado,João Pessoa,PR,convenience,2024-05-11 20:59:16
2684,Oliveira & Almeida Comércio Mercearia,Porto Alegre,PA,supermarket,2024-08-16 04:47:58
2685,Ferreira & Ferreira Atacado Mercearia,Campo Grande,RS,minimarket,2024-03-15 22:31:24
2686,Ferreira & Lima Distribuidora Supermercado,Manaus,PE,grocery,2023-06-13 20:11:14
2687,Santos & Santos Alimentos Mercearia,Cuiabá,RS,grocery,2023-06-04 20:33:02
2688,Ferreira & Santos Brasil Mercearia,Curitiba,ES,convenience,2023-04-20 18:17:00
2689,Nascimento & Almeida Distribuidora Mercearia,Fortaleza,PR,supermarket,2023-02-13 14:28:23
2690,Rodrigues & Almeida Alimentos Mercearia,João Pessoa,PB,convenience,2023-10-30 19:36:46
2691,Lima & Ferreira Suprimentos Supermercado,Curitiba,CE,supermarket,2023-07-24 23:25:22
2692,Rodrigues & Almeida Grupo Supermercado,Natal,PA,grocery,2023-04-14 13:18:50
2693,Souza & Rodrigues Distribuidora Mercado,Goiânia,PB,supermarket,2023-12-25 03:11:02
2694,Rodrigues & Ferreira Grupo Supermercado,Manaus,RN,grocery,2023-03-25 12:24:04
2695,Costa & Souza Atacado Mercado,Belo Horizonte,AM,supermarket,2023-04-30 07:29:06
2696,Lima & Lima Grupo Mercearia,Campo Grande,MG,minimarket,2024-02-06 11:29:33
2697,Souza & Silva Grupo Supermercado,Natal,RN,supermarket,2024-01-28 17:39:52
2698,Silva & Silva Comércio Mercado,Florianópolis,SP,minimarket,2023-12-21 09:35:35
2699,Almeida & Nascimento Mercado Mercado,Brasília,DF,supermarket,2024-11-27 23:36:51
2700,Oliveira & Nascimento Grupo Supermercado,Belo Horizonte,PE,supermarket,2024-03-24 21:19:12
2701,Almeida & Ferreira Suprimentos Mercearia,Cuiabá,DF,convenience,2024-01-10 01:56:46
2702,Ferreira & Silva Grupo Supermercado,Manaus,MG,convenience,2023-05-17 09:29:53
2703,Ferreira & Oliveira Grupo Mercado,Goiânia,MT,grocery,2024-11-28 14:03:57
2704,Almeida & Oliveira Grupo Supermercado,Manaus,PA,convenience,2024-05-15 13:47:17
2705,Santos & Oliveira Distribuidora Mercearia,Vitória,SP,supermarket,2024-10-22 16:46:40
2706,Nascimento & Ferreira Atacado Mercearia,Florianópolis,RN,convenience,2024-06-10 15:50:31
2707,Oliveira & Costa Suprimentos Supermercado,Curitiba,MT,supermarket,2023-02-02 13:27:07
2708,Santos & Silva Grupo Supermercado,Vitória,SP,minimarket,2023-10-01 21:29:32
2709,Nascimento & Oliveira Alimentos Mercearia,Porto Alegre,CE,supermarket,2024-02-06 21:49:18
2710,Almeida & Santos Grupo Supermercado,Rio de Janeiro,DF,grocery,2024-02-01 15:52:17
2711,Oliveira & Rodrigues Mercado Supermercado,Natal,BA,minimarket,2023-08-20 12:14:51
2712,Souza & Souza Atacado Supermercado,Manaus,PB,grocery,2023-05-12 13:47:43
2713,Almeida & Souza Grupo Mercado,Manaus,MS,grocery,2023-10-10 18:51:12
2714,Silva & Lima Distribuidora Supermercado,Salvador,ES,grocery,2024-06-25 19:42:11
2715,Silva & Nascimento Distribuidora Supermercado,Belém,PB,convenience,2024-03-27 10:04:13
2716,Rodrigues & Nascimento Distribuidora Supermercado,São Paulo,BA,grocery,2023-11-12 22:57:21
2717,Oliveira & Lima Atacado Supermercado,Porto Alegre,RN,minimarket,2024-05-23 14:30:41
2718,Santos & Santos Brasil Mercado,Vitória,PB,supermarket,2024-07-05 04:28:28
2719,Souza & Ferreira Distribuidora Mercado,Vitória,PA,grocery,2024-08-11 09:05:05
2720,Silva & Ferreira Distribuidora Mercado,Vitória,GO,minimarket,2023-04-17 20:59:39
2721,Santos & Souza Grupo Mercado,Rio de Janeiro,RJ,grocery,2024-02-08 02:38:53
2722,Costa & Rodrigues Comércio Supermercado,Manaus,BA,supermarket,2024-02-19 18:29:22
2723,Lima & Silva Comércio Mercearia,Recife,RS,minimarket,2024-09-05 13:07:55
2724,Nascimento & Nascimento Alimentos Supermercado,Goiânia,PB,minimarket,2024-11-08 12:37:42
2725,Costa & Costa Brasil Mercearia,Porto Alegre,SC,supermarket,2024-11-24 17:50:36
2726,Nascimento & Almeida Alimentos Supermercado,Florianópolis,PE,minimarket,2024-04-20 16:40:36
2727,Almeida & Lima Distribuidora Supermercado,Belo Horizonte,PE,supermarket,2023-07-04 11:03:24
2728,Nascimento & Silva Alimentos Mercearia,Salvador,ES,minimarket,2023-05-10 17:41:48
2729,Almeida & Oliveira Suprimentos Mercado,Cuiabá,GO,minimarket,2023-07-22 08:15:20
2730,Santos & Souza Alimentos Mercado,Cuiabá,MG,supermarket,2024-03-07 19:20:16
2731,Oliveira & Souza Distribuidora Mercearia,Recife,PB,supermarket,2023-05-13 19:47:21
2732,Oliveira & Lima Atacado Mercado,São Paulo,PR,minimarket,2024-10-19 14:37:45
2733,Souza & Santos Mercado Mercearia,Porto Alegre,ES,minimarket,2023-05-23 18:10:24
2734,Almeida & Lima Brasil Mercearia,Belém,RS,supermarket,2023-07-27 04:35:27
2735,Rodrigues & Ferreira Grupo Supermercado,Belo Horizonte,BA,convenience,2024-06-28 00:33:49
